region,category,month,seasonality_index,demand_driver,source_type,notes
North America,QSR_Food_Delivery,2024-07,101,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2024-07,97,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2024-08,103,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2024-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2024-08,103,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2024-08,102,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2024-08,99,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2024-08,121,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2024-08,103,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2024-08,101,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2024-09,105,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2024-09,104,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2024-09,102,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2024-09,104,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2024-09,102,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2024-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2024-09,102,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2024-09,105,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2024-10,113,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2024-10,112,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2024-10,104,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2024-10,111,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2024-10,109,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2024-10,101,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2024-10,104,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2024-10,114,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2024-11,126,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2024-11,130,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2024-11,109,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2024-11,123,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2024-11,121,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2024-11,108,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2024-11,110,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2024-11,127,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2024-12,123,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2024-12,121,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2024-12,108,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2024-12,119,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2024-12,118,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2024-12,126,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2024-12,112,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2024-12,124,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2025-01,92,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2025-01,96,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2025-01,101,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2025-01,95,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2025-01,93,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2025-01,111,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2025-01,103,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2025-01,94,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2025-02,94,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2025-02,95,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,FMCG,2025-02,101,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Beauty_Personal_Care,2025-02,98,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Home,2025-02,94,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Travel,2025-02,103,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,QSR_Food_Delivery,2025-02,102,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Luxury,2025-02,96,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Apparel,2025-03,100,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
North America,Electronics,2025-03,97,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
